timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
38.00;221.65;14378.99;1.36;6.26;0.32;189.34;HBEFA3/PC_G_EU4;0.00;4586.16;veh33;222941078#5_0;74.80;102.59;!veh33!var#1;19.07;veh_passenger;0.00;23.727729;37.988058
38.00;0.00;0.00;0.00;0.00;0.00;59.23;HBEFA3/PC_G_EU4;0.00;0.00;veh34;634256870#2_0;36.89;57.79;!veh34!var#1;0.52;veh_passenger;0.00;23.711644;37.989363
38.00;0.00;0.00;0.00;0.00;0.00;251.45;HBEFA3/PC_G_EU4;0.00;0.00;veh35;50239848#0_0;58.80;69.44;!veh35!var#1;6.92;veh_passenger;0.00;23.747538;37.979539
38.00;117.24;5375.02;0.66;2.31;0.11;26.96;HBEFA3/PC_G_EU4;0.00;1714.39;veh36;307734996#6_0;66.75;11.68;!veh36!var#1;7.08;veh_passenger;0.00;23.712675;37.974594
38.00;174.05;11216.47;1.06;4.88;0.24;231.87;HBEFA3/PC_G_EU4;0.00;3577.49;veh37;-82682796_1;72.74;6.36;!veh37!var#1;14.35;veh_passenger;0.00;23.726289;37.986929
38.00;150.21;4062.91;0.78;1.81;0.09;53.12;HBEFA3/PC_G_EU4;0.00;1295.91;veh38;:cluster_597677303_961530519_961530560_961530611_#5more_5_1;67.91;1.63;!veh38!var#1;2.67;veh_passenger;0.00;23.730370;37.989277
38.00;103.07;6283.94;0.62;2.66;0.12;55.80;HBEFA3/PC_G_EU4;0.00;2004.28;veh39;601290887#7_0;67.45;29.25;!veh39!var#1;10.22;veh_passenger;0.00;23.744334;37.986602
38.00;0.00;0.00;0.00;0.00;0.00;42.72;HBEFA3/PC_G_EU4;0.00;0.00;veh4;:824855120_0_0;57.60;5.21;!veh4!var#1;10.43;veh_passenger;0.00;23.713573;37.975722
38.00;121.27;5867.89;0.69;2.53;0.12;50.86;HBEFA3/PC_G_EU4;0.00;1871.59;veh40;1203055989_0;67.55;7.87;!veh40!var#1;7.61;veh_passenger;0.00;23.739410;37.982475
38.00;52.59;4726.67;0.35;1.87;0.08;31.31;HBEFA3/PC_G_EU4;0.00;1507.59;veh41;23217758#0_0;65.80;46.86;!veh41!var#1;12.47;veh_passenger;0.00;23.711230;37.983062
38.00;71.56;6386.06;0.49;2.30;0.13;251.30;HBEFA3/PC_G_EU4;0.00;2036.86;veh42;909651168_1;72.95;31.66;!veh42!var#1;27.39;veh_passenger;0.00;23.745274;37.975871
38.00;0.00;0.00;0.00;0.00;0.00;115.41;HBEFA3/PC_G_EU4;0.00;0.00;veh43;-52176358#1_0;62.61;192.69;!veh43!var#1;13.44;veh_passenger;0.00;23.710841;37.986202
38.00;163.56;2609.25;0.81;1.20;0.07;82.16;HBEFA3/PC_G_EU4;0.00;832.29;veh44;865301640#0_1;53.03;31.74;!veh44!var#1;0.05;veh_passenger;1.00;23.719943;37.987693
38.00;10.09;2776.37;0.11;0.94;0.02;149.22;HBEFA3/PC_G_EU4;0.00;885.54;veh45;31767641#7_0;64.20;22.74;!veh45!var#1;12.80;veh_passenger;0.00;23.713482;37.988379
38.00;8.75;3276.17;0.12;0.82;0.05;251.43;HBEFA3/PC_G_EU4;0.00;1044.96;veh46;52493497#0_1;72.38;86.37;!veh46!var#1;27.63;veh_passenger;0.00;23.746042;37.976071
38.00;164.50;2622.90;0.81;1.20;0.07;115.32;HBEFA3/PC_G_EU4;0.00;836.64;veh47;917870262#1_0;55.89;46.48;!veh47!var#1;0.01;veh_passenger;2.00;23.711244;37.980924
38.00;230.61;14891.90;1.42;6.47;0.34;51.89;HBEFA3/PC_G_EU4;0.00;4749.76;veh48;261671453_1;75.08;9.03;!veh48!var#1;20.43;veh_passenger;0.00;23.725905;37.986669
38.00;154.56;10740.28;0.96;4.61;0.23;279.09;HBEFA3/PC_G_EU4;0.00;3425.61;veh49;52080446#1_0;71.98;27.69;!veh49!var#1;16.35;veh_passenger;0.00;23.731661;37.987333
38.00;118.97;5789.99;0.68;2.49;0.11;342.43;HBEFA3/PC_G_EU4;0.00;1846.74;veh5;:cluster_1459296053_1459296065_2112647753_2296291547_#5more_12_0;67.35;17.91;!veh5!var#1;7.67;veh_passenger;0.00;23.746522;37.974005
38.00;216.01;14088.26;1.33;6.13;0.32;189.17;HBEFA3/PC_G_EU4;0.00;4493.44;veh50;168737311#3_0;74.59;100.35;!veh50!var#1;18.88;veh_passenger;0.00;23.729419;37.984450
38.00;0.00;0.00;0.00;0.00;0.00;278.14;HBEFA3/PC_G_EU4;0.00;0.00;veh51;-52493354#1_0;54.27;64.96;!veh51!var#1;8.04;veh_passenger;0.00;23.721413;37.977357
38.00;0.00;0.00;0.00;0.00;0.00;238.26;HBEFA3/PC_G_EU4;0.00;0.00;veh52;286070638#0_0;63.40;77.76;!veh52!var#1;13.43;veh_passenger;0.00;23.720807;37.983271
38.00;0.00;0.00;0.00;0.00;0.00;251.45;HBEFA3/PC_G_EU4;0.00;0.00;veh53;749190996_0;45.34;54.50;!veh53!var#1;3.44;veh_passenger;0.00;23.748407;37.979747
38.00;5.13;2198.45;0.07;0.69;0.01;160.68;HBEFA3/PC_G_EU4;0.00;701.22;veh54;-30481514#0_0;63.13;20.35;!veh54!var#1;11.86;veh_passenger;0.00;23.747028;37.979570
38.00;156.69;9823.48;0.95;4.27;0.21;98.88;HBEFA3/PC_G_EU4;0.00;3133.20;veh55;-704278578#1_1;71.67;27.20;!veh55!var#1;12.59;veh_passenger;0.00;23.722540;37.985862
38.00;153.64;9055.95;0.92;3.95;0.19;144.50;HBEFA3/PC_G_EU4;0.00;2888.40;veh56;207979572_0;71.32;44.11;!veh56!var#1;10.96;veh_passenger;0.00;23.734024;37.977097
38.00;149.63;8422.20;0.88;3.67;0.18;61.23;HBEFA3/PC_G_EU4;0.00;2686.27;veh57;44463547#0_0;70.90;33.75;!veh57!var#1;9.95;veh_passenger;0.00;23.717419;37.985904
38.00;0.00;0.00;0.00;0.00;0.00;12.05;HBEFA3/PC_G_EU4;0.00;0.00;veh58;636746261_0;55.11;13.81;!veh58!var#1;1.83;veh_passenger;0.00;23.727254;37.973959
38.00;0.00;0.00;0.00;0.00;0.00;99.32;HBEFA3/PC_G_EU4;0.00;0.00;veh59;653240387_0;59.42;58.64;!veh59!var#1;11.46;veh_passenger;0.00;23.714575;37.974117
38.00;158.62;10172.76;0.97;4.41;0.22;188.94;HBEFA3/PC_G_EU4;0.00;3244.60;veh6;10972185_0;71.85;33.90;!veh6!var#1;13.36;veh_passenger;0.00;23.735896;37.988778
38.00;49.86;6113.65;0.38;2.29;0.11;7.97;HBEFA3/PC_G_EU4;0.00;1949.96;veh60;-101259304#1_0;70.51;70.55;!veh60!var#1;21.84;veh_passenger;0.00;23.716659;37.972522
38.00;0.00;0.00;0.00;0.00;0.00;334.06;HBEFA3/PC_G_EU4;0.00;0.00;veh61;:1303525242_4_0;62.14;10.55;!veh61!var#1;12.07;veh_passenger;0.00;23.736968;37.988712
38.00;130.76;3351.70;0.67;1.47;0.07;42.97;HBEFA3/PC_G_EU4;0.00;1069.07;veh62;760071189_0;63.03;9.72;!veh62!var#1;2.98;veh_passenger;0.00;23.721230;37.978017
38.00;131.54;3994.95;0.69;1.75;0.08;340.20;HBEFA3/PC_G_EU4;0.00;1274.23;veh63;219617988#0_0;65.20;10.98;!veh63!var#1;3.82;veh_passenger;0.00;23.719776;37.974717
38.00;147.53;3323.93;0.75;1.48;0.07;279.09;HBEFA3/PC_G_EU4;0.00;1060.22;veh64;755022871#0_1;64.90;6.97;!veh64!var#1;1.87;veh_passenger;0.00;23.730007;37.987567
38.00;0.00;2286.73;0.04;0.69;0.01;145.96;HBEFA3/PC_G_EU4;0.00;729.37;veh66;-365528695_0;64.15;5.10;!veh66!var#1;13.29;veh_passenger;0.00;23.740796;37.979996
38.00;0.00;0.00;0.00;0.00;0.00;30.64;HBEFA3/PC_G_EU4;0.00;0.00;veh7;307734996#7_0;63.02;70.45;!veh7!var#1;15.63;veh_passenger;0.00;23.713443;37.975555
38.00;164.77;2624.66;0.81;1.20;0.07;181.74;HBEFA3/PC_G_EU4;0.00;837.20;veh8;-1146031225#1_0;55.94;43.18;!veh8!var#1;0.00;veh_passenger;4.00;23.726721;37.989281
38.00;229.04;14559.76;1.40;6.38;0.33;236.30;HBEFA3/PC_G_EU4;0.00;4643.82;veh9;:5781418710_0_0;75.19;3.67;!veh9!var#1;17.53;veh_passenger;0.00;23.745812;37.987848
39.00;20.17;5286.11;4.85;60.75;2.01;83.58;HBEFA3/Bus;0.00;1671.11;bus0;284240115#0_0;67.11;115.98;!bus0!var#1;0.00;bus_bus;8.00;23.719235;37.987608
39.00;0.00;0.00;0.00;0.00;0.00;236.14;HBEFA3/Bus;0.00;0.00;bus1;299514252#13_0;70.10;69.69;!bus1!var#1;12.94;bus_bus;0.00;23.735234;37.982611
39.00;0.00;0.00;0.00;0.00;0.00;341.44;HBEFA3/Bus;0.00;0.00;bus10;:250711516_3_0;61.13;0.76;!bus10!var#1;5.82;bus_bus;0.00;23.748379;37.979687
39.00;21.57;9852.25;5.41;85.58;2.27;280.79;HBEFA3/Bus;0.00;3117.38;bus11;280010749_0;71.60;87.53;!bus11!var#1;7.93;bus_bus;0.00;23.717497;37.976277
39.00;21.99;10326.48;5.47;88.71;2.32;148.38;HBEFA3/Bus;0.00;3267.50;bus13;820368901_0;71.88;50.81;!bus13!var#1;8.18;bus_bus;0.00;23.719789;37.979581
39.00;39.86;25524.35;7.46;197.68;4.23;11.13;HBEFA3/Bus;0.00;8076.73;bus14;31619959#0_0;77.25;47.31;!bus14!var#1;7.56;bus_bus;0.00;23.710919;37.977542
39.00;0.00;0.00;0.00;0.00;0.00;311.90;HBEFA3/Bus;0.00;0.00;bus16;66867991_0;66.79;22.16;!bus16!var#1;2.37;bus_bus;0.00;23.726163;37.979145
39.00;27.03;12406.57;5.77;108.80;2.78;330.35;HBEFA3/Bus;0.00;3924.84;bus17;702078729_1;74.43;17.34;!bus17!var#1;2.80;bus_bus;0.00;23.718797;37.985986
39.00;20.17;5286.11;4.85;60.75;2.01;163.33;HBEFA3/Bus;0.00;1671.11;bus18;51102926#0_0;67.11;12.10;!bus18!var#1;0.00;bus_bus;0.00;23.714810;37.988709
39.00;54.26;40552.80;9.40;298.93;5.86;57.89;HBEFA3/Bus;0.00;12833.46;bus2;422791779#0_1;80.48;88.63;!bus2!var#1;13.63;bus_bus;0.00;23.714487;37.977579
39.00;20.17;5290.95;4.85;60.78;2.01;212.40;HBEFA3/Bus;0.00;1672.64;bus3;917870260#0_2;67.02;42.60;!bus3!var#1;0.01;bus_bus;3.00;23.711560;37.981115
39.00;46.56;32563.92;8.37;245.03;4.99;278.16;HBEFA3/Bus;0.00;10304.87;bus4;482987487_0;78.68;38.37;!bus4!var#1;10.48;bus_bus;0.00;23.744211;37.986361
39.00;20.17;5286.11;4.85;60.75;2.01;97.47;HBEFA3/Bus;0.00;1671.11;bus5;-170993800#2_0;67.11;125.75;!bus5!var#1;0.00;bus_bus;10.00;23.737504;37.975974
39.00;48.15;35212.03;8.70;260.97;5.20;236.14;HBEFA3/Bus;0.00;11143.37;bus6;299514252#0_0;79.38;25.43;!bus6!var#1;13.50;bus_bus;0.00;23.740780;37.985373
39.00;35.39;21019.64;6.88;167.04;3.73;279.25;HBEFA3/Bus;0.00;6650.97;bus7;:359095422_3_0;76.21;4.89;!bus7!var#1;6.05;bus_bus;0.00;23.744754;37.986285
39.00;27.97;14088.71;5.98;118.80;2.91;9.58;HBEFA3/Bus;0.00;4457.49;bus8;:353746849_1_0;73.22;4.42;!bus8!var#1;4.84;bus_bus;0.00;23.715008;37.975210
39.00;18.62;7223.79;5.07;67.02;1.95;32.80;HBEFA3/Bus;0.00;2285.58;bus9;651185404_0;70.67;35.24;!bus9!var#1;7.74;bus_bus;0.00;23.735172;37.973235
39.00;557.23;13993.67;2.52;2.86;0.88;239.42;HBEFA3/LDV_G_EU6;0.00;4463.94;motorcycle0;31767678#6_0;80.35;15.27;!motorcycle0!var#1;10.02;motorcycle_motorcycle;0.00;23.711151;37.989947
39.00;176.66;4805.75;0.78;1.06;0.26;149.10;HBEFA3/LDV_G_EU6;0.00;1533.01;motorcycle1;:97834834_1_0;65.86;3.96;!motorcycle1!var#1;7.64;motorcycle_motorcycle;0.00;23.725697;37.988057
39.00;0.00;0.00;0.00;0.00;0.00;145.65;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle2;659950579_0;47.94;37.62;!motorcycle2!var#1;4.90;motorcycle_motorcycle;0.00;23.740916;37.984947
39.00;179.19;1228.61;0.64;0.31;0.17;99.41;HBEFA3/LDV_G_EU6;0.00;391.94;motorcycle3;10741757#0_0;55.94;12.14;!motorcycle3!var#1;0.00;motorcycle_motorcycle;13.00;23.727515;37.987422
39.00;134.83;1420.50;0.49;0.36;0.13;330.20;HBEFA3/LDV_G_EU6;0.00;453.15;motorcycle4;-50826619_0;57.03;40.53;!motorcycle4!var#1;2.07;motorcycle_motorcycle;0.00;23.711744;37.988002
39.00;97.12;1585.03;0.36;0.41;0.09;40.47;HBEFA3/LDV_G_EU6;0.00;505.62;motorcycle5;51043105#1_1;57.94;2.07;!motorcycle5!var#1;4.07;motorcycle_motorcycle;0.00;23.714516;37.975301
39.00;0.00;0.00;0.00;0.00;0.00;235.75;HBEFA3/LDV_G_EU6;0.00;0.00;motorcycle6;23183278#1_0;51.93;1.55;!motorcycle6!var#1;5.98;motorcycle_motorcycle;0.00;23.747753;37.988794
39.00;168.55;10367.44;1.02;4.53;0.22;137.54;HBEFA3/PC_G_EU4;0.00;3306.69;veh0;222899032#0_1;72.39;14.57;!veh0!var#1;12.50;veh_passenger;0.00;23.726065;37.987755
39.00;138.06;8664.23;0.84;3.74;0.18;342.39;HBEFA3/PC_G_EU4;0.00;2763.46;veh1;881725975#0_0;70.41;34.51;!veh1!var#1;11.88;veh_passenger;0.00;23.746229;37.974820
39.00;164.53;2622.93;0.81;1.20;0.07;325.65;HBEFA3/PC_G_EU4;0.00;836.65;veh10;734707701#3_1;55.64;58.17;!veh10!var#1;0.01;veh_passenger;2.00;23.738281;37.978532
39.00;133.13;2895.02;0.67;1.27;0.06;13.07;HBEFA3/PC_G_EU4;0.00;923.42;veh11;294492610#0_0;60.76;20.25;!veh11!var#1;2.22;veh_passenger;0.00;23.727798;37.975038
39.00;162.61;11096.75;1.01;4.78;0.24;137.54;HBEFA3/PC_G_EU4;0.00;3539.30;veh12;222899032#0_0;72.31;45.06;!veh12!var#1;16.17;veh_passenger;0.00;23.726264;37.987528
39.00;62.29;2106.40;0.33;0.80;0.02;82.41;HBEFA3/PC_G_EU4;0.00;671.88;veh13;661072058#4_0;58.97;12.40;!veh13!var#1;6.06;veh_passenger;0.00;23.711652;37.977143
39.00;152.77;11052.11;0.97;4.68;0.24;236.67;HBEFA3/PC_G_EU4;0.00;3525.07;veh14;634252645#4_1;72.36;12.36;!veh14!var#1;19.30;veh_passenger;0.00;23.745638;37.987729
39.00;0.00;1425.02;0.00;0.30;0.00;150.73;HBEFA3/PC_G_EU4;0.00;454.53;veh15;31767641#0_0;63.29;409.13;!veh15!var#1;12.89;veh_passenger;0.00;23.711785;37.990913
39.00;114.24;2596.93;0.58;1.11;0.05;94.92;HBEFA3/PC_G_EU4;0.00;828.34;veh16;31621981#1_0;58.84;8.73;!veh16!var#1;3.05;veh_passenger;0.00;23.725328;37.974572
39.00;164.78;2624.72;0.81;1.20;0.07;212.77;HBEFA3/PC_G_EU4;0.00;837.22;veh17;917870260#0_2;55.94;50.10;!veh17!var#1;0.00;veh_passenger;12.00;23.711512;37.981059
39.00;104.36;5956.25;0.62;2.53;0.11;325.63;HBEFA3/PC_G_EU4;0.00;1899.77;veh18;734707701#9_0;67.07;12.77;!veh18!var#1;9.38;veh_passenger;0.00;23.737433;37.979633
39.00;68.13;2846.78;0.37;1.12;0.04;284.24;HBEFA3/PC_G_EU4;0.00;908.02;veh19;98198128#1_0;61.08;5.58;!veh19!var#1;6.83;veh_passenger;0.00;23.741910;37.978268
39.00;0.00;0.00;0.00;0.00;0.00;145.17;HBEFA3/PC_G_EU4;0.00;0.00;veh2;32015470#2_0;55.83;54.13;!veh2!var#1;8.83;veh_passenger;0.00;23.740691;37.988778
39.00;0.00;0.00;0.00;0.00;0.00;279.09;HBEFA3/PC_G_EU4;0.00;0.00;veh20;741721487#0_0;62.36;46.13;!veh20!var#1;14.92;veh_passenger;0.00;23.730578;37.987496
39.00;0.00;0.00;0.00;0.00;0.00;145.46;HBEFA3/PC_G_EU4;0.00;0.00;veh21;23183960#0_0;56.32;46.38;!veh21!var#1;9.35;veh_passenger;0.00;23.739624;37.979993
39.00;164.78;2624.72;0.81;1.20;0.07;11.04;HBEFA3/PC_G_EU4;0.00;837.22;veh22;634244588#1_0;55.94;19.57;!veh22!var#1;0.00;veh_passenger;11.00;23.723134;37.985684
39.00;163.96;2619.38;0.81;1.20;0.07;145.41;HBEFA3/PC_G_EU4;0.00;835.52;veh23;52493436#1_1;55.90;38.55;!veh23!var#1;0.04;veh_passenger;2.00;23.731705;37.984800
39.00;164.59;2623.45;0.81;1.20;0.07;276.88;HBEFA3/PC_G_EU4;0.00;836.82;veh24;23214072#5_0;55.73;67.94;!veh24!var#1;0.01;veh_passenger;2.00;23.746953;37.973055
39.00;133.66;3972.31;0.70;1.74;0.08;193.02;HBEFA3/PC_G_EU4;0.00;1267.01;veh25;:250700142_0_0;65.34;4.46;!veh25!var#1;3.64;veh_passenger;0.00;23.729149;37.982969
39.00;0.00;0.00;0.00;0.00;0.00;142.99;HBEFA3/PC_G_EU4;0.00;0.00;veh26;677284297#0_0;63.28;43.67;!veh26!var#1;13.20;veh_passenger;0.00;23.741119;37.988291
39.00;0.00;0.00;0.00;0.00;0.00;250.13;HBEFA3/PC_G_EU4;0.00;0.00;veh27;687830215_1;57.36;38.21;!veh27!var#1;10.24;veh_passenger;0.00;23.746765;37.980504
39.00;149.00;8626.26;0.89;3.76;0.18;55.82;HBEFA3/PC_G_EU4;0.00;2751.36;veh29;601290887#5_0;70.92;26.66;!veh29!var#1;10.48;veh_passenger;0.00;23.743363;37.986112
39.00;123.42;7639.81;0.74;3.28;0.15;188.55;HBEFA3/PC_G_EU4;0.00;2436.73;veh3;311408820#7_2;69.24;2.20;!veh3!var#1;11.09;veh_passenger;0.00;23.729955;37.986381
39.00;134.37;7247.72;0.78;3.14;0.15;279.43;HBEFA3/PC_G_EU4;0.00;2311.68;veh30;32015479#2_0;69.43;14.43;!veh30!var#1;9.03;veh_passenger;0.00;23.745202;37.986215
39.00;0.00;0.00;0.00;0.00;0.00;256.76;HBEFA3/PC_G_EU4;0.00;0.00;veh31;449255481#4_0;61.39;51.60;!veh31!var#1;11.71;veh_passenger;0.00;23.736911;37.989360
39.00;71.04;3779.17;0.41;1.53;0.06;181.74;HBEFA3/PC_G_EU4;0.00;1205.40;veh32;-1146031225#1_0;63.34;23.65;!veh32!var#1;8.26;veh_passenger;0.00;23.726735;37.989457
39.00;149.69;10963.46;0.95;4.61;0.24;187.37;HBEFA3/PC_G_EU4;0.00;3496.79;veh33;:cluster_95663461_95663463_95663464_962356532_#7more_2_0;72.49;13.23;!veh33!var#1;20.51;veh_passenger;0.00;23.727689;37.987876
39.00;156.40;2561.37;0.77;1.16;0.06;59.23;HBEFA3/PC_G_EU4;0.00;817.01;veh34;634256870#2_0;55.58;58.20;!veh34!var#1;0.40;veh_passenger;0.00;23.711648;37.989365
39.00;51.53;2087.28;0.28;0.76;0.02;251.45;HBEFA3/PC_G_EU4;0.00;665.77;veh35;50239848#0_0;59.55;76.35;!veh35!var#1;6.91;veh_passenger;0.00;23.747463;37.979521
39.00;132.85;7267.53;0.78;3.15;0.15;26.96;HBEFA3/PC_G_EU4;0.00;2317.99;veh36;307734996#6_0;69.36;20.90;!veh36!var#1;9.23;veh_passenger;0.00;23.712725;37.974667
39.00;0.00;0.00;0.00;0.00;0.00;231.81;HBEFA3/PC_G_EU4;0.00;0.00;veh37;-82682796_1;57.64;16.78;!veh37!var#1;10.41;veh_passenger;0.00;23.726194;37.986874
39.00;144.19;5513.04;0.79;2.43;0.12;56.47;HBEFA3/PC_G_EU4;0.00;1758.42;veh38;:cluster_597677303_961530519_961530560_961530611_#5more_5_1;68.97;6.79;!veh38!var#1;5.16;veh_passenger;0.00;23.730420;37.989302
39.00;139.66;8897.08;0.85;3.84;0.18;48.97;HBEFA3/PC_G_EU4;0.00;2837.73;veh39;:cluster_359095622_4458927008_2_1;70.59;11.04;!veh39!var#1;12.31;veh_passenger;0.00;23.744444;37.986671
39.00;0.00;0.00;0.00;0.00;0.00;70.89;HBEFA3/PC_G_EU4;0.00;0.00;veh4;68612577#0_0;60.60;2.72;!veh4!var#1;10.00;veh_passenger;0.00;23.713678;37.975755
39.00;142.52;8058.64;0.84;3.50;0.17;50.86;HBEFA3/PC_G_EU4;0.00;2570.32;veh40;1203055989_0;70.33;17.78;!veh40!var#1;9.91;veh_passenger;0.00;23.739500;37.982530
39.00;21.55;3330.97;0.17;1.20;0.04;31.31;HBEFA3/PC_G_EU4;0.00;1062.43;veh41;23217758#0_0;64.65;59.66;!veh41!var#1;12.80;veh_passenger;0.00;23.711309;37.983159
39.00;118.89;8560.11;0.76;3.31;0.19;251.29;HBEFA3/PC_G_EU4;0.00;2730.26;veh42;909651168_1;73.71;59.53;!veh42!var#1;27.87;veh_passenger;0.00;23.744971;37.975797
39.00;0.00;0.00;0.00;0.00;0.00;115.41;HBEFA3/PC_G_EU4;0.00;0.00;veh43;-52176358#1_0;55.61;201.63;!veh43!var#1;8.94;veh_passenger;0.00;23.710932;37.986166
39.00;164.22;2621.00;0.81;1.20;0.07;82.16;HBEFA3/PC_G_EU4;0.00;836.04;veh44;865301640#0_1;55.85;31.76;!veh44!var#1;0.03;veh_passenger;2.00;23.719944;37.987693
39.00;65.43;5771.22;0.43;2.33;0.10;149.43;HBEFA3/PC_G_EU4;0.00;1840.74;veh45;:355614702_6_0;67.20;11.14;!veh45!var#1;13.76;veh_passenger;0.00;23.713558;37.988271
39.00;79.28;6644.93;0.53;2.41;0.14;247.44;HBEFA3/PC_G_EU4;0.00;2119.42;veh46;:cluster_2112647756_250710793_574811714_6448365863_#1more_2_0;73.19;10.96;!veh46!var#1;27.84;veh_passenger;0.00;23.745742;37.975991
39.00;164.54;2623.21;0.81;1.20;0.07;115.32;HBEFA3/PC_G_EU4;0.00;836.74;veh47;917870262#1_0;55.94;46.49;!veh47!var#1;0.01;veh_passenger;3.00;23.711244;37.980924
39.00;219.11;14318.12;1.35;6.16;0.33;51.87;HBEFA3/PC_G_EU4;0.00;4566.75;veh48;:95663527_4_1;74.75;9.55;!veh48!var#1;22.27;veh_passenger;0.00;23.726109;37.986788
39.00;154.81;11029.37;0.97;4.70;0.24;279.09;HBEFA3/PC_G_EU4;0.00;3517.81;veh49;52080446#1_0;72.24;45.77;!veh49!var#1;18.08;veh_passenger;0.00;23.731459;37.987363
39.00;134.95;7655.79;0.80;3.32;0.16;342.43;HBEFA3/PC_G_EU4;0.00;2441.83;veh5;:cluster_1459296053_1459296065_2112647753_2296291547_#5more_12_0;69.71;27.74;!veh5!var#1;9.83;veh_passenger;0.00;23.746492;37.974090
39.00;0.00;0.00;0.00;0.00;0.00;189.16;HBEFA3/PC_G_EU4;0.00;0.00;veh50;168737311#3_0;65.41;117.96;!veh50!var#1;17.61;veh_passenger;0.00;23.729381;37.984294
39.00;0.00;0.00;0.00;0.00;0.00;278.14;HBEFA3/PC_G_EU4;0.00;0.00;veh51;-52493354#1_0;46.90;69.08;!veh51!var#1;4.12;veh_passenger;0.00;23.721367;37.977363
39.00;0.00;2053.00;0.01;0.58;0.00;238.26;HBEFA3/PC_G_EU4;0.00;654.83;veh52;286070638#0_0;64.03;91.12;!veh52!var#1;13.36;veh_passenger;0.00;23.720676;37.983211
39.00;147.57;2195.37;0.72;0.99;0.05;251.45;HBEFA3/PC_G_EU4;0.00;700.28;veh53;749190996_0;43.14;54.98;!veh53!var#1;0.48;veh_passenger;0.00;23.748402;37.979746
39.00;0.00;0.00;0.00;0.00;0.00;160.68;HBEFA3/PC_G_EU4;0.00;0.00;veh54;-30481514#0_0;53.17;27.72;!veh54!var#1;7.36;veh_passenger;0.00;23.747053;37.979507
39.00;121.61;8648.09;0.76;3.67;0.18;98.88;HBEFA3/PC_G_EU4;0.00;2758.31;veh55;-704278578#1_1;70.06;41.48;!veh55!var#1;14.27;veh_passenger;0.00;23.722700;37.985838
39.00;163.78;10405.75;1.00;4.53;0.22;144.49;HBEFA3/PC_G_EU4;0.00;3318.91;veh56;207979572_0;72.14;57.41;!veh56!var#1;13.30;veh_passenger;0.00;23.734107;37.976999
39.00;108.86;7133.54;0.67;3.02;0.14;60.56;HBEFA3/PC_G_EU4;0.00;2275.26;veh57;:633565529_2_0;68.47;3.25;!veh57!var#1;11.59;veh_passenger;0.00;23.717536;37.985952
39.00;126.70;2942.57;0.64;1.28;0.06;12.05;HBEFA3/PC_G_EU4;0.00;938.58;veh58;636746261_0;60.84;16.51;!veh58!var#1;2.70;veh_passenger;0.00;23.727261;37.973982
39.00;0.00;0.00;0.00;0.00;0.00;99.32;HBEFA3/PC_G_EU4;0.00;0.00;veh59;653240387_0;54.16;66.48;!veh59!var#1;7.84;veh_passenger;0.00;23.714662;37.974104
39.00;65.97;5957.69;0.44;2.40;0.11;188.94;HBEFA3/PC_G_EU4;0.00;1900.22;veh6;10972185_0;67.52;48.22;!veh6!var#1;14.32;veh_passenger;0.00;23.735866;37.988651
39.00;25.94;4943.99;0.24;1.74;0.08;1.55;HBEFA3/PC_G_EU4;0.00;1576.90;veh60;-101259304#1_0;70.19;92.62;!veh60!var#1;22.07;veh_passenger;0.00;23.716677;37.972721
39.00;21.24;3165.61;0.17;1.13;0.04;343.56;HBEFA3/PC_G_EU4;0.00;1009.69;veh61;141467313_0;64.28;5.64;!veh61!var#1;12.36;veh_passenger;0.00;23.736919;37.988816
39.00;136.17;5140.78;0.74;2.25;0.11;42.97;HBEFA3/PC_G_EU4;0.00;1639.69;veh62;760071189_0;67.73;14.90;!veh62!var#1;5.18;veh_passenger;0.00;23.721271;37.978050
39.00;115.16;4191.61;0.62;1.80;0.08;340.20;HBEFA3/PC_G_EU4;0.00;1336.95;veh63;219617988#0_0;64.63;16.28;!veh63!var#1;5.29;veh_passenger;0.00;23.719757;37.974763
39.00;135.57;4196.32;0.72;1.84;0.09;279.09;HBEFA3/PC_G_EU4;0.00;1338.46;veh64;755022871#0_1;66.07;10.80;!veh64!var#1;3.83;veh_passenger;0.00;23.729964;37.987574
39.00;0.00;0.00;0.00;0.00;0.00;144.33;HBEFA3/PC_G_EU4;0.00;0.00;veh66;-365528695_0;62.27;17.73;!veh66!var#1;12.63;veh_passenger;0.00;23.740875;37.979901
39.00;38.37;2088.89;0.22;0.73;0.02;33.50;HBEFA3/PC_G_EU4;0.00;666.28;veh67;651185403#0_0;60.38;5.10;!veh67!var#1;8.07;veh_passenger;0.00;23.734131;37.972067
39.00;164.78;2624.72;0.81;1.20;0.07;176.03;HBEFA3/PC_G_EU4;0.00;837.22;veh68;298828555#0_2;55.94;5.10;!veh68!var#1;0.00;veh_passenger;0.00;23.737903;37.977166
39.00;0.00;0.00;0.00;0.00;0.00;25.25;HBEFA3/PC_G_EU4;0.00;0.00;veh7;468810769#0_0;58.44;6.29;!veh7!var#1;11.13;veh_passenger;0.00;23.713503;37.975643
